id,pr_id,agent,artifact_kind,path,is_bot,body,role,category,tone,intensity,resolution,rater1_category,rater2_category,reconciled_category,rater_notes
2223181463,3250024089,Claude Code,test,frontend/src/lib/desktop/components/ui/ErrorAlert.test.ts,True,"_🧹 Nitpick (assertive)_

**Rename variable to avoid shadowing (consistent with other instances).**

Another instance of the `alert` variable shadowing the global function.

```diff
-      const alert = screen.getByRole('alert');
-      expect(alert).toHaveClass(`alert-${type}`);
+      const alertElement = screen.getByRole('alert');
+      expect(alertElement).toHaveClass(`alert-${type}`);
```

<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
      const alertElement = screen.getByRole('alert');
      expect(alertElement).toHaveClass(`alert-${type}`);
```

</details>

<!-- suggestion_end -->

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In frontend/src/lib/desktop/components/ui/ErrorAlert.test.ts at lines 32-33, the
variable named 'alert' shadows the global alert function, which can cause
confusion and errors. Rename the variable to a more specific name like
'alertElement' or 'alertNode' to avoid shadowing and maintain consistency with
other instances in the codebase.
```

</details>

<!-- fingerprinting:phantom:poseidon:panther -->

<!-- This is an auto-generated comment by CodeRabbit -->",feedback,superficial,1,1,unanswered,,,,
2222351044,3248210397,Claude Code,test,tests/test_client.py,True,"_🛠️ Refactor suggestion_

**Add method call verification.**

The test doesn't verify that the server removal operation actually occurs. Consider adding assertions to confirm that the appropriate client manager methods are called when removing servers.



Add verification like:
```diff
+    # Verify that the removal was attempted
+    mock_client_manager.update_servers.assert_called()
```

<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
def test_client_edit_non_interactive_remove_server(monkeypatch):
    """"""Test removing servers from a client non-interactively.""""""
    # Mock client manager with existing server
    mock_client_manager = Mock()
    mock_client_manager.is_client_installed = Mock(return_value=True)
    mock_client_manager.config_path = ""/path/to/config.json""
    mock_client_manager.get_servers.return_value = {""existing-server"": Mock()}
    mock_client_manager.update_servers.return_value = None

    monkeypatch.setattr(""mcpm.commands.client.ClientRegistry.get_client_manager"", Mock(return_value=mock_client_manager))
    monkeypatch.setattr(""mcpm.commands.client.ClientRegistry.get_client_info"", Mock(return_value={""name"": ""Cursor""}))

    # Mock GlobalConfigManager
    mock_global_config = Mock()
    mock_global_config.list_servers.return_value = {""existing-server"": Mock(description=""Existing server"")}
    monkeypatch.setattr(""mcpm.commands.client.global_config_manager"", mock_global_config)

    # Force non-interactive mode
    monkeypatch.setattr(""mcpm.commands.client.is_non_interactive"", lambda: True)

    runner = CliRunner()
    result = runner.invoke(edit_client, [
        ""cursor"",
        ""--remove-server"", ""existing-server""
    ])

    # The command runs without crashing, even if the server wasn't in the client
    assert result.exit_code == 0
    assert ""Cursor Configuration Management"" in result.output

    # Verify that the removal was attempted
    mock_client_manager.update_servers.assert_called()
```

</details>

<!-- suggestion_end -->

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In tests/test_client.py around lines 440 to 469, the test for removing servers
non-interactively lacks verification that the client manager's update_servers
method is called to perform the removal. Add assertions after invoking the
command to check that mock_client_manager.update_servers was called with the
expected arguments reflecting the removal of the specified server. This confirms
the removal operation is triggered as intended.
```

</details>

<!-- fingerprinting:phantom:poseidon:panther -->

<!-- This is an auto-generated comment by CodeRabbit -->",feedback,maintainability,1,1,unanswered,,,,
2162028432,3168705723,GitHub Copilot,production,packages/core/src/fetch.ts,True,"<!-- genaiscript error milliseconds_seconds_confusion -->
The delay is set as `retryAfterSeconds * 1000`, but `Math.min(maxDelay, retryAfterSeconds * 1000)` expects both values in milliseconds. If `maxDelay` is in milliseconds, this is correct, but if not, this could cause incorrect delay calculation. Please double-check the units for `maxDelay` and `retryAfterSeconds` to ensure consistency.


> AI-generated content by [pr-review-commit](https://github.com/microsoft/genaiscript/actions/runs/15829867444) `milliseconds_seconds_confusion`  may be incorrect. Use reactions to eval.

",feedback,unclassified,1,0,unanswered,,,,
2103780129,3082820826,GitHub Copilot,test,tests/tracing/test_fluent_classmethod.py,False,@copilot Let's add this test under test_fluent.py,feedback,coverage,0,0,answered,,,,
2196253794,3207348309,GitHub Copilot,test,smoke-tests/apps/HttpClients/src/smokeTest/java/com/microsoft/applicationinsights/smoketest/HttpClientTest.java,True,"Added SampleRate verification support to the assertion framework. Both `RequestAssert` and `DependencyAssert` now have `hasSampleRate(Float)` and `hasNoSampleRate()` methods. Updated the HttpClients test to include `hasNoSampleRate()` assertions for the request and all dependencies, maintaining full functional equivalence with the original test. (502cd58)",feedback,process,0,0,unanswered,,,,
2178457346,3190424487,GitHub Copilot,test,scripts/boss_test.py,False,move this inside the  test_default_trigger function. ,feedback,unclassified,0,0,answered,,,,
2218901738,3136595893,GitHub Copilot,production,integrations/sonarqube/client.py,False,"This is handled in the `_send_api_request`, lets remove,
this also means there is a possibility of getting {} when you call `_send_api_request`, so lets handle the response properly",feedback,unclassified,0,0,unanswered,,,,
2104845114,3082306112,OpenAI Codex,test,tests/unit/test_model.py,False,"```suggestion
    cache = MagicMock(spec=BaseCache)
```
helps validate that the calls made match the interface",feedback,unclassified,0,1,answered,,,,
2211825062,3236306681,GitHub Copilot,production,onnx/defs/nn/defs.cc,True,"Updated the output handling to use the `is_3d_input` boolean variable for consistency, matching the pattern used in the input processing section. Commit: 7673bc3",feedback,unclassified,0,0,unanswered,,,,
2105031934,3084851925,GitHub Copilot,production,src/client/terminals/codeExecution/terminalReplWatcher.ts,False,@copilot Why is `py.test` part of this check?,feedback,unclassified,0,1,answered,,,,
2221936056,3251944582,Cursor,test,packages/rooks/src/__tests__/useWebLocksApi.spec.tsx,True,"![medium](https://www.gstatic.com/codereviewagent/medium-priority.svg)

It's generally better to avoid placing assertions directly inside mock implementations. This can make tests harder to debug, as the failure originates from within the mock rather than from a top-level assertion in the test body. The explicit check on line 208 is a much clearer way to verify the behavior.

Simplifying the mock will improve the test's clarity and maintainability.

```typescript
mockNavigatorLocks.request.mockImplementation(
  (name: string, options: any, callback: Function) => {
    return callback();
  }
);
```",feedback,maintainability,0,2,unanswered,,,,
2180896885,3190424487,GitHub Copilot,test,scripts/boss_test.py,True,Moved the output file clearing to before the upload_lambda call as requested. The file is now cleared at line 274-277 before the upload happens.,feedback,functional,0,0,unanswered,,,,
2223531679,3250546916,GitHub Copilot,test,test/unit_test/cli/test_optimize.py,True,"## PYLINT/W0212

Access to a protected member _precision_to_bits of a client class (protected-access)
See [protected-access](https://pylint.pycqa.org/en/latest/user_guide/messages/warning/protected-access.html).

[Show more details](https://github.com/microsoft/Olive/security/code-scanning/18109)",feedback,unclassified,0,1,unanswered,,,,
2171608616,3144351823,GitHub Copilot,production,tests/msbuild/Xamarin.MacDev.Tasks.Tests/TaskTests/FilterStaticFrameworksTaskTest.cs,False,Write a proper Mach-O dynamic file instead of text as the executable.,feedback,functional,0,0,answered,,,,
1993488242,2915901814,Devin,docs,docs/fix-issue-2356.md,False,I dont think this file is required?,feedback,unclassified,-1,2,unanswered,,,,
2214023745,3240335886,OpenAI Codex,production,codex-rs/tui/src/app.rs,False,"This is slightly better because it results in holding the lock for a shorter amount of time.

That extra level of scoping around the use of `self.pending_redraw.lock()` and `flag` ensures that after `*flag = true`, the lock is dropped.

Also, `Arc::clone()` is less canonical than just invoking `.clone()`, in my experience.

```suggestion
        {
            #[allow(clippy::unwrap_used)]
            let mut flag = self.pending_redraw.lock().unwrap();
            if *flag {
                return;
            }
            *flag = true;
        }

        let tx = self.app_event_tx.clone();
        let pending_redraw = &self.pending_redraw.clone();
        thread::spawn(move || {
            thread::sleep(REDRAW_DEBOUNCE);
            tx.send(AppEvent::Redraw);
            #[allow(clippy::unwrap_used)]
            let mut f = pending.lock().unwrap();
            *f = false;
        });
```",feedback,functional,0,2,unanswered,,,,
2169987066,3179865924,GitHub Copilot,test,src/dotnet/APIView/ClientSPA/src/app/_components/review-nav/review-nav.component.spec.ts,True,Removed all tests for the client type highlighting feature as requested. The implementation remains intact. (7abaae0),feedback,unclassified,0,0,unanswered,,,,
2141315590,3134422820,OpenAI Codex,test,libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py,True,"_🛠️ Refactor suggestion_

**Use the enum, not a raw string, for `structured_output_mode`**

`RunConfigProperties.structured_output_mode` is an `Enum`. Passing a raw string relies on Pydantic coercion and weakens static checks.

```diff
-from kiln_ai.datamodel.task import RunConfigProperties
+from kiln_ai.datamodel.task import RunConfigProperties
+from kiln_ai.datamodel.datamodel_enums import StructuredOutputMode
...
-            structured_output_mode=""unknown"",
+            structured_output_mode=StructuredOutputMode.unknown,
```

Apply the same change to every instantiation in this test module (lines 113-120, 262-268, 317-321).  



Also applies to: 262-268, 317-321

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py at lines 113-120,
262-268, and 317-321, replace the raw string values assigned to
RunConfigProperties.structured_output_mode with the corresponding Enum members.
Import the Enum if not already imported, and update all instantiations in these
line ranges to use the Enum constants instead of plain strings to improve type
safety and static checks.
```

</details>

<!-- This is an auto-generated comment by CodeRabbit -->",feedback,maintainability,0,2,unanswered,,,,
1974627026,2886001243,Devin,test,apps/e2e/tests/js/contact-channels.test.ts,True,"No null check before accessing channels[0] - the array could be empty if no matching channels were found.

---

> *React with 👍 to tell me that this comment was useful, or 👎 if not (and I'll stop posting more comments like this in the future)*",feedback,functional,0,0,unanswered,,,,
2137853977,3133111584,OpenAI Codex,docs,documentation/docs/develop/02-extensions/04-entries/manifest/path_stream/path_stream_display.mdx,True,"A summary of the edits CodeRabbit can apply:

> Fix grammar and spelling issues in the path_stream_display.mdx documentation file by correcting 5 specific errors at lines 12, 17, 24, 26, and 30.



A plan of each step that CodeRabbit will take in order to execute the edits for each file (with inline rough draft snippets):

<details>
<summary>✏️ documentation/docs/develop/02-extensions/04-entries/manifest/path_stream/path_stream_display.mdx</summary>

On line 12, change ""visualised"" to ""visualized"" for consistency with American English spelling used elsewhere in the documentation. The line should read:
```
stream is visualized. This is useful for quest paths or when highlighting group
```

---

On line 17, remove the extra ""is"" before ""must"" to correct the grammar error. The line should read:
```
A `PathStreamDisplayEntry` must expose two functions:
```

---

On line 24, change ""should be customized if you want to change"" to ""can be customized to change"" for clearer and more concise wording. The line should read:
```
It keeps track of which paths are being displayed and can be customized to change the positioning of the path stream.
```

---

On line 26, correct the spelling error by changing ""recieves"" to ""receives"". The line should read:
```
It receives a position every tick and needs to display this in a way to the player.
```

---

On line 30, add a comma after ""In practice"" to improve readability and follow proper punctuation rules. The line should read:
```
stream and renders its positions. In practice, you only override the methods that
```

</details>

- [ ] <!-- {""checkboxId"": ""32599f3c-a2a5-4bb9-b887-dee90db62b97"", ""radioGroupId"": ""edit-actions-group-2137848621""} --> ✅ Create PR with these edits
- [x] <!-- {""checkboxId"": ""85e7c9f1-3a23-4b8e-9f25-d7a5b234a8c1"", ""radioGroupId"": ""edit-actions-group-2137848621""} --> 📌 Create commit in current branch
- [ ] <!-- {""checkboxId"": ""6b3df8e2-79f5-4eb8-9d4a-c7d3a6a5f7b1"", ""radioGroupId"": ""edit-actions-group-2137848621""} --> 📋 Get copyable edits

<!-- <agentComponentType>plan-edits</agentComponentType> -->

<!-- <rawResChunk><rationale>
The user requested specific grammar and spelling corrections in the documentation file path_stream_display.mdx at lines 12, 17, 24, 26, and 30. These corrections include changing ""visualised"" to ""visualized,"" removing an extraneous ""is,"" clarifying wording, fixing the spelling of ""receives,"" and adding a comma after ""In practice."" The current file path_stream_display.mdx is the exact file to edit for these changes.
</rationale>
<toEditFile>documentation/docs/develop/02-extensions/04-entries/manifest/path_stream/path_stream_display.mdx</toEditFile></rawResChunk> -->

<!-- <rawResChunk><rationale>
We need to ensure that the same grammar and spelling corrections aren’t needed in other related documentation files within the same `path_stream` directory (e.g., `index.mdx`). By scanning all MDX files there for the British spelling “visualised,” the misspelling “recieves,” and instances of “In practice” (to verify comma usage), we can catch any similar issues and apply consistent fixes across the entire set of path‐stream docs.
</rationale>

<generated_script>
```shell
#!/usr/bin/env bash
set -euo pipefail

# Directory containing the path_stream docs
DOC_DIR=""documentation/docs/develop/02-extensions/04-entries/manifest/path_stream""

echo ""1) List all MDX files in the path_stream docs:""
fd --extension mdx --base-path ""$DOC_DIR""

echo
echo ""2) Search for British spelling 'visualised':""
rg --color=always -n ""visualised"" ""$DOC_DIR""

echo
echo ""3) Search for misspelling 'recieves':""
rg --color=always -n ""recieves"" ""$DOC_DIR""

echo
echo ""4) Find lines starting with 'In practice' that may lack a comma:""
# Use PCRE negative lookahead to find ""In practice"" not followed by a comma
rg --color=always -nP ""In practice(?!,)"" ""$DOC_DIR""
```
</generated_script></rawResChunk> -->

<!-- <rawResChunk><fileAction>
<fileActionSummary>Fix grammar and spelling issues in the path_stream_display.mdx documentation file by correcting 5 specific errors at lines 12, 17, 24, 26, and 30.</fileActionSummary>
<file_name>documentation/docs/develop/02-extensions/04-entries/manifest/path_stream/path_stream_display.mdx</file_name>
<type>Modify</type>
<start_line>12</start_line>
<end_line>30</end_line>
<steps>
<step>
<stepNumber>1</stepNumber>
<generated_instruction>On line 12, change ""visualised"" to ""visualized"" for consistency with American English spelling used elsewhere in the documentation. The line should read:
```
stream is visualized. This is useful for quest paths or when highlighting group
```</generated_instruction>
</step>
<step>
<stepNumber>2</stepNumber>
<generated_instruction>On line 17, remove the extra ""is"" before ""must"" to correct the grammar error. The line should read:
```
A `PathStreamDisplayEntry` must expose two functions:
```</generated_instruction>
</step>
<step>
<stepNumber>3</stepNumber>
<generated_instruction>On line 24, change ""should be customized if you want to change"" to ""can be customized to change"" for clearer and more concise wording. The line should read:
```
It keeps track of which paths are being displayed and can be customized to change the positioning of the path stream.
```</generated_instruction>
</step>
<step>
<stepNumber>4</stepNumber>
<generated_instruction>On line 26, correct the spelling error by changing ""recieves"" to ""receives"". The line should read:
```
It receives a position every tick and needs to display this in a way to the player.
```</generated_instruction>
</step>
<step>
<stepNumber>5</stepNumber>
<generated_instruction>On line 30, add a comma after ""In practice"" to improve readability and follow proper punctuation rules. The line should read:
```
stream and renders its positions. In practice, you only override the methods that
```</generated_instruction>
</step>
</steps>
</fileAction></rawResChunk> -->

<!-- This is an auto-generated reply by CodeRabbit -->",feedback,superficial,0,3,unanswered,,,,
2182940209,3199574262,GitHub Copilot,config,.github/workflows/ci-release.yml,False,no need to run this on release,feedback,unclassified,0,0,unanswered,,,,
2222569519,3250024089,Claude Code,test,frontend/src/lib/desktop/components/ui/EmptyState.test.ts,True,"_⚠️ Potential issue_

**Fix syntax error in renderEmptyState call.**

There's an extra comma and missing first argument that will cause a syntax error.


```diff
-    const { container } = renderEmptyState(, {
-      props: {
+    const { container } = renderEmptyState({
         id: 'test-empty-state',
         'data-testid': 'empty-state',
-    });
+    });
```

<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
    const { container } = renderEmptyState({
      id: 'test-empty-state',
      'data-testid': 'empty-state',
    });
```

</details>

<!-- suggestion_end -->

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 109-109: Expected an expression but instead found ','.

Expected an expression here.


(parse)

---

[error] 113-113: expected `,` but instead found `)`

Remove )

(parse)

---

[error] 113-113: expected `,` but instead found `;`

Remove ;

(parse)

</details>

</details>

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In frontend/src/lib/desktop/components/ui/EmptyState.test.ts around lines 109 to
113, the call to renderEmptyState has a syntax error due to an extra comma and a
missing first argument. Remove the extra comma and provide the required first
argument to renderEmptyState to fix the syntax error.
```

</details>

<!-- fingerprinting:phantom:poseidon:panther -->

<!-- This is an auto-generated comment by CodeRabbit -->

✅ Addressed in commits c37a295 to 7031246",feedback,coverage,1,2,unanswered,,,,
2232099019,3229096395,Cursor,test,apps/framework-cli-e2e/test/templates.test.ts,False,what if the test script is not sending fast enough and the framework does that in two batches?,feedback,unclassified,0,1,answered,,,,
2212901373,3226501945,Devin,production,server/broadlistening/pipeline/services/llm.py,False,"question: これは自分がコードを追いきれていないのでわかっていないのですが、`request_to_openai` に引数が追加されましたが、以下の箇所では引数を渡していないように見えます 👀 
こちらって、エラーにならないんでしょうか？

https://github.com/digitaldemocracy2030/kouchou-ai/blob/1f410f9a6c8ffbf827d9f1c63a46f3ebc175808b/server/broadlistening/pipeline/services/category_classification.py#L119-L125
",feedback,unclassified,0,0,answered,,,,
2200369610,3222422496,Cursor,production,packages/rpc/src/query/utils.ts,True,"<!-- metadata:{""confidence"":7,""steps"":[{""text"":"""",""toolCalls"":[{""args"":{""command"":""grep -R \""escapeSqlString(\"" --line-number""},""toolName"":""executeCommand""}]},{""text"":"""",""toolCalls"":[{""args"":{""file"":""packages/rpc/src/query/types.ts"",""line"":1,""symbol"":""QueryFilters""},""toolName"":""goToDefinition""}]},{""text"":"""",""toolCalls"":[{""args"":{""command"":""grep -n \""getWhereClause(filters\"" -n packages/rpc/src/query/utils.ts""},""toolName"":""executeCommand""}]},{""text"":"""",""toolCalls"":[{""args"":{""command"":""grep -R \""noUnusedLocals\"" -n""},""toolName"":""executeCommand""}]},{""text"":"""",""toolCalls"":[{""args"":{""command"":""git --no-pager diff HEAD~1 -- packages/rpc/src/query/utils.ts""},""toolName"":""executeCommand""}]}]} -->
The custom escaping only replaces single quotes, leaving other special characters (e.g. backslashes, newlines) unescaped and therefore still vulnerable to SQL-injection when this helper is used to interpolate values instead of relying on ClickHouse parameters",feedback,functional,0,0,unanswered,,,,
2224703976,3255274706,Cursor,docs,apps/website/content/docs/hooks/useAsyncEffect.mdx,True,"![high](https://www.gstatic.com/codereviewagent/high-priority.svg)

The cleanup function should close the WebSocket connection if it's open. The close() method is idempotent, so there's no need to check readyState.

```
    (webSocket) => {
      // Cleanup function: close the WebSocket connection.
      if (webSocket) {
        // The close() method is idempotent, no need to check readyState.
        webSocket.close();
      }
      setStatus('disconnected');
    }
```",feedback,unclassified,0,1,unanswered,,,,
1903757376,2769973551,Devin,test,python/tests/test_example.py,True,"Code Consistency: The addition of the `COMPOSIO_API_KEY` to the environment variables in the test file aligns with changes in the main script, ensuring consistency in environment variable usage across the project. This change is necessary to maintain functionality and prevent potential runtime errors due to missing environment variables. 

- **Consistency**: Ensures that both `OPENAI_API_KEY` and `COMPOSIO_API_KEY` are consistently used across the project.
- **Functionality**: Prevents potential issues that could arise from missing environment variables, which are now required by the main script.

This change is appropriate and necessary for the current project requirements. 👍



---

",feedback,unclassified,1,2,unanswered,,,,
2200489667,3222017344,GitHub Copilot,test,clients/java/src/test/java/io/camunda/client/adhocsubprocess/AdHocSubProcessActivityActivationTest.java,False,Why change this class at all?,feedback,unclassified,0,1,answered,,,,
1903152096,2768982424,Devin,test,tests/test_catalog.py,False,Also dynamically load this class to check if it exists in the import path,feedback,unclassified,0,0,unanswered,,,,
2222508971,3250024089,Claude Code,test,frontend/src/lib/desktop/components/forms/NumberField.test.ts,True,"_🧹 Nitpick (assertive)_

**Use Number.POSITIVE_INFINITY instead of global Infinity.**

Following modern ES2015+ practices, use the Number namespace for infinity constants.



```diff
-    expect(onUpdate).not.toHaveBeenCalledWith(Infinity);
+    expect(onUpdate).not.toHaveBeenCalledWith(Number.POSITIVE_INFINITY);
```

<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
    expect(onUpdate).not.toHaveBeenCalledWith(Number.POSITIVE_INFINITY);
```

</details>

<!-- suggestion_end -->

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 379-379: Use Number.POSITIVE_INFINITY instead of the equivalent global.

ES2015 moved some globals into the Number namespace for consistency.
Safe fix: Use Number.POSITIVE_INFINITY instead.


(lint/style/useNumberNamespace)

</details>

</details>

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In frontend/src/lib/desktop/components/forms/NumberField.test.ts at line 379,
replace the use of the global Infinity constant with Number.POSITIVE_INFINITY to
follow modern ES2015+ best practices. Update the expect statement to use
Number.POSITIVE_INFINITY instead of Infinity.
```

</details>

<!-- fingerprinting:phantom:poseidon:panther -->

<!-- This is an auto-generated comment by CodeRabbit -->",feedback,superficial,1,2,unanswered,,,,
2154587494,3154014605,OpenAI Codex,test,tests/benchmark-models/test_petab_benchmark_jax.py,False,"```suggestion
import test_petab_benchmark as common
```",code_suggestion,n/a_code_suggestion,0,1,unanswered,,,,
2183211189,3155815373,GitHub Copilot,production,src/hyperlight_host/benches/benchmarks.rs,True,Updated to use `#![cfg(optimized_build)]` at the top of the file for cleaner code structure. This removes all individual cfg attributes while maintaining the same compile-time enforcement. Fixed in commit cbd9467.,acknowledgement,n/a_acknowledgement,0,0,unanswered,,,,
2154426862,3156457181,Devin,test,test_ollama_integration.py,False,"update with  devstral:latest

",feedback,unclassified,0,0,unanswered,,,,
2176088964,3190059446,Cursor,production,scripts/update-authors.js,True,"## Regular expression injection

This regular expression is constructed from a [command-line argument](1).

[Show more details](https://github.com/langfuse/langfuse-docs/security/code-scanning/12)",feedback,unclassified,0,1,unanswered,,,,
2230104442,3261926734,OpenAI Codex,test,app/tests/utils/proving/coseVerify.test.ts,True,"_💡 Verification agent_

<details>
<summary>🧩 Analysis chain</summary>

**Missing critical test coverage for COSE security scenarios.**

The current test suite lacks coverage for several important security and edge cases that are crucial for cryptographic verification:

1. No tests for different algorithm types (currently hardcoded to 18)
2. Missing tests for malformed COSE structures
3. No validation of protected header parsing
4. Missing tests for key curve compatibility
5. No tests for signature format validation



Let me verify what other COSE-related tests exist and what the actual implementation covers:

---

🏁 Script executed:

```shell
#!/bin/bash
# Description: Check for existing COSE-related tests and implementation details

# Find other COSE-related test files
echo ""=== Other COSE test files ===""
fd -e test.ts -e spec.ts | xargs grep -l ""cose\|COSE"" 2>/dev/null || echo ""No other COSE test files found""

# Check the actual COSE implementation
echo -e ""\n=== COSE implementation structure ===""
fd -name ""cose*"" --type f | head -10

# Look for algorithm support in the implementation
echo -e ""\n=== Algorithm support in COSE implementation ===""
rg -A 5 -B 5 ""defaultType|algorithm"" --type ts | head -20
```

Length of output: 2097

---

I’ll locate the COSE implementation to confirm what’s covered and whether those security scenarios are tested.

---

🏁 Script executed:

```shell
#!/bin/bash
# Find all TypeScript files with “cose” in their name
echo ""=== TS files with 'cose' in filename ===""
fd 'cose' -e ts || echo ""No TS files with 'cose' in name""

# Look for where `cose` is defined or exported
echo -e ""\n=== Definitions of cose namespace/object ===""
rg -n ""export\\s+(namespace|const|function)\\s+cose"" -t ts || echo ""No direct export of cose found""

# Find all occurrences of `.sign.verify` in TS source (excluding tests)
echo -e ""\n=== Usage of sign.verify in source ===""
rg -n ""sign\\.verify"" -t ts --ignore-file 'app/tests/**' || echo ""No implementation calls of sign.verify found""
```

Length of output: 1020

---

I need to inspect the actual COSE verify implementation to see what edge cases it handles. Let’s pull in the code:

---

🏁 Script executed:

```shell
#!/bin/bash
# Dump the COSE implementation for review
cat app/src/utils/proving/cose.ts || echo ""cose.ts not found""
```

Length of output: 2974

---



</details>

**Enhance COSE.Sign1 test coverage for edge cases**

We currently only cover the happy- and unhappy-path for a single curve, but several critical scenarios are untested in app/tests/utils/proving/coseVerify.test.ts:

- **Malformed COSE_Sign1 structure**  
  Simulate `decode` returning a non-array or an array of length ≠ 4 → expect an “Invalid COSE_Sign1 format” error.  
- **Odd-length signature buffer**  
  Provide a signature whose byte-length is not divisible by 2 → expect an “Invalid signature length” error.  
- **Curve compatibility**  
  Test with a `p384` key (or any other supported curve) to ensure the implementation handles different `verifier.key.curve` values properly.  
- **`defaultType` behavior**  
  Currently unused in the code. Either add tests to document its (no-op) behavior or remove/implement branching on algorithm type when supporting multiple COSE header types.  
- **Future protected-header validation**  
  Once you add header parsing or enforce specific header fields, add tests for malformed or unexpected protected headers.  

Addressing these will shore up our cryptographic safety net.

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In app/tests/utils/proving/coseVerify.test.ts around lines 18 to 42, add tests
to cover edge cases missing from the current suite: simulate decode returning a
non-array or an array with length not equal to 4 and expect an ""Invalid
COSE_Sign1 format"" error; test with a signature buffer of odd byte-length and
expect an ""Invalid signature length"" error; add tests using a verifier key with
a different curve like p384 to verify curve compatibility; add tests to document
the behavior of the defaultType option, whether as a no-op or with branching if
implemented; and prepare for future protected-header validation by adding tests
for malformed or unexpected protected headers once that logic is added.
```

</details>

<!-- fingerprinting:phantom:poseidon:panther -->

<!-- This is an auto-generated comment by CodeRabbit -->

✅ Addressed in commits bf3ef98 to 5116b29",feedback,coverage,1,3,unanswered,,,,
2140849954,3137778879,OpenAI Codex,production,src/main/java/com/divudi/bean/pharmacy/TransferIssueController.java,False,"this can never be bull as getPharmaceuticalBillItem() creates a new item if it is null. please check
also before calling this methoid, we make sure there is a bill items to pass this method.
please don not issues for the sake of making an issue. DO some backgorund check. It we have multiple methods calling one another, we can not check all for null checks as it the first point, we check it to start with.",feedback,functional,0,1,unanswered,,,,
2231885903,3200033873,GitHub Copilot,test,tests/test_augmentations.py,True,"Minimized blur tests by consolidating three separate test functions into one comprehensive test that covers single blur augmentation, custom parameters, and mixing with other augmentations. See commit c03d17e.",acknowledgement,n/a_acknowledgement,0,0,unanswered,,,,
2104160872,3083352446,GitHub Copilot,test,packages/shared/test/workflow-import-schema.test.ts,True,Replaced the external file reference with the JSON directly in the test file in d7d399f.,feedback,unclassified,0,0,unanswered,,,,
2059821395,3017016012,Devin,production,pageserver/src/consumption_metrics/metrics.rs,False,"@skyzh The description for https://github.com/neondatabase/neon/pull/11648 talks about setting synthetic size to 1, but the code sets resident size to 1 (and then this PR removes resident size code).  Is there something subtle going on, or was the intent of 11648 to set synthetic size to 1 rather than resident size?",feedback,unclassified,0,1,unanswered,,,,
2141814430,3078353736,OpenAI Codex,test,test/database.test.ts,True,"_🧹 Nitpick (assertive)_

**Avoid `delete` on `process.env` (Biome warning)**

```diff
-delete process.env.IS_TESTING;
+process.env.IS_TESTING = undefined;
```

This sidesteps the performance hit and maintains key ordering semantics.



<!-- suggestion_start -->

<details>
<summary>📝 Committable suggestion</summary>

> ‼️ **IMPORTANT**
> Carefully review the code before committing. Ensure that it accurately replaces the highlighted code, contains no missing lines, and has no issues with indentation. Thoroughly test & benchmark the code to ensure it meets the requirements.

```suggestion
    process.env.IS_TESTING = undefined;
```

</details>

<!-- suggestion_end -->

<details>
<summary>🧰 Tools</summary>

<details>
<summary>🪛 Biome (1.9.4)</summary>

[error] 16-16: Avoid the delete operator which can impact performance.

Unsafe fix: Use an undefined assignment instead.


(lint/performance/noDelete)

</details>

</details>

<details>
<summary>🤖 Prompt for AI Agents</summary>

```
In test/database.test.ts at line 16, avoid using the delete operator on
process.env as it causes performance issues and disrupts key ordering. Instead
of deleting process.env.IS_TESTING, set it to undefined or an empty string to
effectively clear the environment variable without deleting the property.
```

</details>

<!-- This is an auto-generated comment by CodeRabbit -->",feedback,superficial,1,2,unanswered,,,,
